time,AT,BE,BG,CH,CZ,DE,EL,ES,FI,FR,HR,HU,IE,IT,LV,PT,RO,SE,SI,SK
2230,0.19689308,1.0,0.466486604,0.231831689,0.429735512,0.573476546,0.203787346,1.0,0.629133389,0.33454693,0.95226996,0.620495893,0.449186055,0.56466304,0.138297106,0.962991208,0.317530319,0.481645114,0.637155624,0.812850976
2231,0.187317981,1.0,0.466486604,0.238524163,0.433354118,0.563208166,0.203755305,1.0,0.62929265,0.329963884,0.951878041,0.577222186,0.449052821,0.594337774,0.140744388,0.995980755,0.297491719,0.482585244,0.632004613,0.549503599
2232,0.186584096,1.0,0.477922967,0.229542018,0.441906391,0.561111291,0.20185629,1.0,0.629214995,0.324999776,0.951289314,0.546626079,0.450014468,0.616309512,0.144406924,1.0,0.294974758,0.484563801,0.631444838,0.248523283
2233,0.187279406,1.0,0.477922967,0.199057503,0.445180776,0.563850691,0.201789338,0.908937795,0.629278526,0.333165676,0.951172597,0.58622649,0.457837629,0.591409127,0.144905172,1.0,0.305227771,0.485156926,0.632326457,0.225112267
2234,0.191508601,1.0,0.466486604,0.177304649,0.440867143,0.563891252,0.200194692,0.73010317,0.628831363,0.344425073,0.951132963,0.900174307,0.461102045,0.517090618,0.148873989,1.0,0.317727499,0.484863875,0.633171392,0.215305407
2235,0.194528028,1.0,0.466486604,0.168112835,0.435469321,0.563238992,0.200064944,0.505193118,0.628105358,0.34517588,0.950921783,0.972243233,0.48738286,0.480078524,0.146239228,1.0,0.309054945,0.485517284,0.655027163,0.208794572
2236,0.196894998,1.0,0.466486604,0.150653308,0.450009687,0.563707263,0.200043897,0.45170563,0.626701922,0.348320233,0.950709068,0.972243233,0.486969827,0.442227611,0.145553314,0.993415502,0.304302675,0.486967563,0.656359116,0.227445392
2237,0.199321105,1.0,0.466486604,0.151253028,0.476147776,0.568036946,0.200016071,0.430468029,0.625007851,0.355240214,0.950235715,0.966502596,0.487787318,0.415663118,0.147007451,0.990234094,0.305415406,0.48847572,0.656014003,0.266717573
2238,0.199154232,1.0,0.458417373,0.159153727,0.49360161,0.567242578,0.203435595,0.524952792,0.627115088,0.351447107,0.95035291,0.985699771,0.47884929,0.4333996,0.1464513,0.981830409,0.3263139,0.490119607,0.655134839,0.280536086
2239,0.212665006,1.0,0.457661981,0.221864618,0.489179003,0.574867918,0.203376109,0.762506187,0.629662731,0.379617558,0.950135228,0.972686199,0.474051058,0.614410606,0.145555065,0.973359967,0.329293935,0.491506297,0.654054434,0.283240511
2240,0.291446821,1.0,0.465801686,0.286382973,0.490531366,0.603586665,0.20660777,1.0,0.632815802,0.389807222,0.949222526,0.827880358,0.461934151,0.692935656,0.146284401,0.975222852,0.330782357,0.492585545,0.653531236,0.275813311
2241,0.360242642,1.0,0.457661981,0.426958021,0.474522711,0.616464199,0.203209657,1.0,0.633986182,0.446996566,0.948801265,0.910329218,0.459334742,0.803120032,0.147631293,0.972677166,0.329713213,0.49523378,0.635191181,0.261437624
2242,0.376620339,1.0,0.465801686,0.492486328,0.459164668,0.615798971,0.210482394,1.0,0.634626655,0.463444581,0.948193744,0.827554434,0.460449834,0.839343005,0.143522662,0.980900719,0.312881811,0.49823275,0.623260758,0.260346882
2243,0.385028344,1.0,0.457661981,0.545419171,0.439808322,0.617306601,0.215678732,1.0,0.634815323,0.473852789,0.947531546,0.972151825,0.461754521,0.842460241,0.139406529,0.963963218,0.314957699,0.502841994,0.622506961,0.271959797
2244,0.388076887,1.0,0.457661981,0.57980572,0.426772353,0.621337553,0.220079971,1.0,0.637166605,0.467614451,0.947073756,0.9716341,0.46559642,0.846619348,0.142456003,0.981896817,0.313447959,0.504048491,0.622210343,0.282835988
2245,0.392801217,1.0,0.465227993,0.559538594,0.420202515,0.626746269,0.2429799,1.0,0.639724451,0.464042919,0.949092044,0.653449796,0.471040197,0.84581783,0.140286526,0.960991788,0.309048278,0.503554165,0.626626573,0.255363045
2246,0.381959778,1.0,0.465227993,0.519520086,0.418712127,0.618478689,0.216125503,1.0,0.638236759,0.466905366,0.946196358,0.635145383,0.47675716,0.847782226,0.140373057,0.92773871,0.310780689,0.502976228,0.629810651,0.228838506
2247,0.376207143,1.0,0.477922967,0.46451223,0.41943118,0.614448394,0.22278353,1.0,0.636734587,0.464087797,0.945805363,0.711572812,0.497087682,0.841927027,0.144657895,0.90992637,0.303303565,0.499787597,0.637385785,0.219694053
2248,0.368326345,1.0,0.465227993,0.384169967,0.418268343,0.631979508,0.207555537,1.0,0.630125918,0.482946344,0.944755327,0.748068009,0.523484728,0.825176793,0.150311656,0.889057186,0.295210018,0.496859588,0.644025485,0.215403689
2249,0.297366821,1.0,0.465227993,0.292168042,0.41859792,0.62541258,0.202709705,1.0,0.626650237,0.529568478,0.944448695,0.748049972,0.553574567,0.725498888,0.154005734,0.905275548,0.294132069,0.491630702,0.650481457,0.213498802
2250,0.212606858,1.0,0.465015466,0.207721069,0.419732807,0.590554879,0.198841912,1.0,0.626057081,0.457326663,0.94433196,0.943713331,0.45177111,0.490250854,0.153699994,0.948511637,0.306306412,0.486594679,0.647903355,0.21271695
2251,0.215201725,1.0,0.465015466,0.273051978,0.41856801,0.59433391,0.198728252,1.0,0.624986169,0.370143718,0.944113843,0.944021499,0.446807335,0.662518031,0.145829779,0.929619097,0.326878897,0.485203079,0.641133805,0.212933032
2252,0.213187089,1.0,0.477922967,0.237473103,0.418291994,0.598205978,0.200400272,1.0,0.625820317,0.365041088,0.94362016,0.748460542,0.444492448,0.647696061,0.143274027,0.890624901,0.339270734,0.484483578,0.632468113,0.214903383
2253,0.210895479,1.0,0.477922967,0.228991095,0.416121367,0.598603959,0.200335183,1.0,0.629947218,0.35916044,0.943144572,0.749079381,0.443995484,0.644105862,0.140738703,0.907533886,0.330807834,0.485417923,0.623853821,0.21631353
2254,0.204613875,1.0,0.465015466,0.234380553,0.420029131,0.590542734,0.198631554,1.0,0.636150973,0.360992334,0.942939214,0.918919039,0.444232773,0.640895394,0.137340843,0.963008548,0.327805301,0.484149084,0.619228126,0.216278896
2255,0.197866195,1.0,0.465015466,0.231761467,0.426561271,0.579991916,0.198602037,1.0,0.638867914,0.360328691,0.942112655,0.892709907,0.443809358,0.596695564,0.132818942,0.955993534,0.302835796,0.483882877,0.618267666,0.213299058
2256,0.196417829,1.0,0.465015466,0.23105154,0.430754582,0.57611006,0.198602037,1.0,0.637673639,0.374094635,0.941931945,0.874635282,0.443706761,0.574095027,0.131597358,0.950043045,0.29898074,0.484486937,0.619087157,0.21249305
2257,0.202833431,1.0,0.465015466,0.22866998,0.437162046,0.573520839,0.198576532,1.0,0.634699681,0.396431474,0.941779821,0.859636607,0.443681322,0.566707093,0.132891517,0.950174105,0.28127789,0.486229825,0.619805696,0.213526036
2258,0.209404512,1.0,0.465227993,0.22420143,0.43985287,0.568819951,0.202398896,1.0,0.632632913,0.399477317,0.94189061,0.663633702,0.443500035,0.578761874,0.134384299,0.935393624,0.283656276,0.486138712,0.620587541,0.220416599
2259,0.212765163,1.0,0.465015466,0.219607887,0.438710999,0.569962931,0.198446172,1.0,0.630477121,0.406110263,0.940976254,0.840409986,0.44369066,0.544671177,0.134771734,0.912971117,0.279341396,0.487008123,0.645226927,0.226488306
2260,0.214496808,1.0,0.465015466,0.220921625,0.459430749,0.571732196,0.198365121,1.0,0.628334702,0.407739311,0.940584143,0.854051664,0.443489777,0.500246378,0.133398679,0.904501848,0.281802275,0.4865447,0.645629518,0.23074006
2261,0.217276637,1.0,0.457384993,0.204437934,0.46280462,0.575169107,0.201098049,1.0,0.628299409,0.429689338,0.940516293,0.915705081,0.44327748,0.462522712,0.130439643,0.906005476,0.274564217,0.487823675,0.647832905,0.237368994
2262,0.21314636,1.0,0.465227993,0.21654927,0.481517815,0.577620177,0.202192303,1.0,0.628858561,0.496530304,0.939899704,0.676997718,0.443325606,0.462113295,0.129089183,0.897962329,0.275861742,0.489264916,0.654590538,0.237442412
2263,0.250043964,1.0,0.465015466,0.286455288,0.486611866,0.589237006,0.198252868,1.0,0.628891177,0.488138481,0.939643127,0.783958921,0.443425187,0.628127344,0.128402205,0.916198567,0.304509278,0.496280359,0.670408699,0.243777691
2264,0.334037713,1.0,0.457384993,0.400209453,0.47590698,0.631576358,0.201294936,1.0,0.629464355,0.485853899,0.939324094,0.799350241,0.443177316,0.805538293,0.127183945,0.8772604,0.310383696,0.50232494,0.695858552,0.262340085
2265,0.376353061,1.0,0.456881774,0.475409207,0.465214613,0.631739909,0.208130864,1.0,0.63017706,0.486333352,0.938924019,0.765593703,0.444856554,0.841694844,0.126443244,0.889049428,0.323376022,0.507676368,0.691847593,0.236413987
2266,0.380278734,1.0,0.456881774,0.542811049,0.443139983,0.630905466,0.228685715,1.0,0.634903697,0.481834197,0.938107123,0.765070943,0.448031976,0.840583947,0.125777936,0.870041165,0.327889327,0.511454011,0.697879728,0.229258719
2267,0.38896561,1.0,0.458103652,0.541904314,0.426318496,0.628616831,0.230011241,1.0,0.639380203,0.479671681,0.937652782,0.773552743,0.448855644,0.840766629,0.129418704,0.849280245,0.316461371,0.512254407,0.706369431,0.242705511
2268,0.390740262,1.0,0.460792227,0.568127672,0.422523195,0.626273206,0.254820057,1.0,0.643068186,0.491808444,0.936841624,0.775441992,0.453636761,0.845267166,0.134495254,0.837295472,0.306545082,0.516307345,0.711619871,0.249766249
2269,0.388214236,1.0,0.484987197,0.551351686,0.423608984,0.62561475,0.410545146,1.0,0.644567446,0.474487601,0.936400122,0.781736058,0.451224191,0.843514598,0.136922374,0.857963784,0.292487324,0.522209887,0.688127756,0.256500988
2270,0.387679677,1.0,0.456881774,0.541482738,0.423412543,0.625444864,0.758938336,1.0,0.647254682,0.477358061,0.935732628,0.783245924,0.454412425,0.846712664,0.143911617,0.87423591,0.293615143,0.519937612,0.6925055,0.23384336
2271,0.390324197,1.0,0.456881774,0.50053376,0.422543949,0.628944869,0.309607143,1.0,0.647714291,0.469793295,0.935222936,0.771296389,0.456250855,0.844047465,0.155646811,0.861604201,0.29361916,0.515386109,0.698046276,0.228581909
2272,0.39366737,1.0,0.456881774,0.423190616,0.425050554,0.625673529,0.280808821,1.0,0.643511843,0.482942603,0.934962499,0.769696637,0.453982939,0.819005246,0.144890301,0.832644628,0.268678174,0.50659574,0.704803769,0.225471994
2273,0.290008042,1.0,0.465015466,0.29831664,0.425501631,0.621267404,0.201111605,1.0,0.634950507,0.479376875,0.934499596,0.733747634,0.452208462,0.595042433,0.137101707,0.815749226,0.276038728,0.495536624,0.711975331,0.225628473
2274,0.212421729,1.0,0.465015466,0.212868784,0.421885891,0.587181854,0.2001282,1.0,0.629439686,0.48430079,0.934086026,0.752954543,0.4512864,0.37077398,0.130045611,0.832553333,0.284556202,0.487620101,0.700175806,0.222711592
2275,0.209774908,1.0,0.456881774,0.310029662,0.422527106,0.61456137,0.200329732,1.0,0.62569559,0.509378889,0.933407991,0.842754797,0.454418831,0.428154009,0.129925046,0.841885882,0.320384029,0.483310695,0.675411831,0.219362787
2276,0.208922037,1.0,0.465015466,0.298127897,0.426197571,0.607922806,0.197138749,0.640606824,0.624314691,0.513705346,0.932995961,0.880339413,0.457733161,0.380874523,0.133257718,0.858460123,0.332679587,0.483092151,0.655195144,0.219399202
2277,0.209643577,1.0,0.465015466,0.314950631,0.42927964,0.627580663,0.200826166,0.710669535,0.62545309,0.510235631,0.932179484,0.676542823,0.458283702,0.395040752,0.135201903,0.860432072,0.33586971,0.4824789,0.634377153,0.219198224
2278,0.217003805,1.0,0.465015466,0.321615533,0.432261323,0.61748464,0.200778189,0.686109723,0.626655942,0.486645881,0.931884564,0.691048976,0.465357237,0.42292766,0.139757608,0.875935188,0.315423154,0.482462444,0.639012938,0.215194608
2279,0.231731844,1.0,0.465015466,0.41522403,0.43911059,0.612810066,0.200493019,0.490216827,0.628739707,0.471383452,0.931789822,0.714901901,0.452814698,0.400085019,0.143591557,0.915317474,0.309799586,0.48465729,0.678078814,0.219842732
2280,0.251793846,1.0,0.465015466,0.420380538,0.445035018,0.613532508,0.200463145,0.460774087,0.628844425,0.465100147,0.931775412,0.65428973,0.451801019,0.362690066,0.144339476,0.875696251,0.296938326,0.48467694,0.740222238,0.250087632
2281,0.285812002,1.0,0.465015466,0.37423762,0.447038545,0.61690863,0.200451642,0.468745213,0.630093183,0.437265518,0.931702564,0.659289187,0.448564115,0.352432114,0.140159567,0.851456811,0.294776393,0.485077839,0.748698184,0.259563658
2282,0.29652749,1.0,0.465015466,0.315634319,0.448879288,0.616635182,0.196825266,0.443981465,0.631033803,0.346799252,0.931390775,0.836521584,0.445630803,0.335958179,0.142709628,0.886576442,0.292742761,0.487137719,0.737223063,0.21669529
2283,0.318059981,1.0,0.465015466,0.245793527,0.463963128,0.627163696,0.196791234,0.443905438,0.636974616,0.345961165,0.930863367,0.81669287,0.443389659,0.319733205,0.145124742,0.894602633,0.287763964,0.489058274,0.733699316,0.220958282
2284,0.321973206,1.0,0.456796801,0.198148764,0.480726008,0.633430755,0.199823666,0.445163357,0.633843164,0.350825278,0.930641753,0.821205607,0.444604611,0.31582935,0.145295414,0.883797027,0.282754789,0.491561541,0.742247507,0.222423281
2285,0.313125151,1.0,0.456796801,0.16245937,0.503746102,0.637014016,0.199705801,0.444090743,0.633815712,0.35778101,0.930016325,0.827307047,0.449427826,0.312458139,0.137196438,0.910138854,0.287378247,0.495104522,0.731887954,0.220418699
2286,0.305520703,1.0,0.465015466,0.144230193,0.520767878,0.637671951,0.196588694,0.444873742,0.636653593,0.360542053,0.930061283,0.795953133,0.463979503,0.31059599,0.133685757,0.906057289,0.294333123,0.496502283,0.75009251,0.221897846
2287,0.342838273,1.0,0.463694361,0.175985647,0.520351556,0.64147228,0.205837255,0.451938248,0.642635444,0.424870349,0.929093932,0.668489714,0.452718604,0.364911724,0.133314173,0.904895947,0.313382646,0.49886623,0.75929062,0.220290677
2288,0.370737913,1.0,0.465015466,0.212988352,0.518133124,0.643415545,0.196501867,0.821406831,0.641291093,0.454837268,0.928858085,0.796884218,0.442825995,0.524817568,0.133008827,0.889350534,0.312120198,0.50179586,0.751552341,0.220334837
2289,0.410079645,1.0,0.465015466,0.316005645,0.516397095,0.635021584,0.200383322,1.0,0.646920338,0.46180743,0.928103596,0.822379702,0.44569548,0.766977112,0.131912486,0.90914243,0.300455675,0.508219388,0.756919282,0.219067692
2290,0.437685075,1.0,0.464802939,0.431667016,0.501232105,0.634477922,0.200407568,1.0,0.651854972,0.456210193,0.928099502,0.825095298,0.449461647,0.803108565,0.135336524,0.928818488,0.29579315,0.519709063,0.738571361,0.218085227
2291,0.440388699,1.0,0.47801766,0.526188038,0.484686768,0.632442832,0.200665401,1.0,0.657617973,0.454366397,0.927475662,0.82097923,0.456353817,0.847777583,0.144894052,0.92931801,0.292005741,0.528674979,0.75717968,0.219787149
2292,0.429785847,1.0,0.504400183,0.576516532,0.47110083,0.636939724,0.203241104,1.0,0.662965234,0.462148655,0.926744675,0.876179993,0.45561645,0.849521559,0.155225509,0.892383532,0.310418801,0.523814757,0.735090274,0.226955392
2293,0.428515818,1.0,0.506662294,0.513629903,0.474799133,0.628162151,0.213862275,1.0,0.667957935,0.474852101,0.925589241,0.741290384,0.484732248,0.909573314,0.171829556,0.903835343,0.502979296,0.51441971,0.704044776,0.234148978
2294,0.45800774,1.0,0.527004952,0.561047961,0.465625941,0.635968019,0.420972476,1.0,0.668375006,0.462728347,0.931353028,0.972208362,0.484765305,0.906258842,0.165844236,0.91296541,0.360179561,0.512327029,0.739099474,0.220613968
2295,0.449673177,1.0,0.47983579,0.484739729,0.460405698,0.62592766,0.250100543,1.0,0.667494813,0.444361217,0.929497511,0.972373531,0.468578055,0.900539198,0.14926733,0.932772074,0.283322592,0.514056304,0.721480396,0.247267988
2296,0.451601222,1.0,0.499666616,0.377947931,0.449610558,0.633802854,0.189460136,1.0,0.666818341,0.45322908,0.924825144,0.749327624,0.473288498,0.868033403,0.143503771,0.933697295,0.286196111,0.511861029,0.741006708,0.243844719
2297,0.394006466,1.0,0.524195786,0.235690696,0.443500556,0.635262202,0.199052785,1.0,0.66765968,0.456457256,0.925259624,0.749183177,0.510086122,0.669736298,0.145600053,0.906367256,0.276987585,0.504089716,0.752597184,0.224730878
2298,0.293297929,1.0,0.471401419,0.109519128,0.43867713,0.608282639,0.195406006,1.0,0.683142908,0.354464807,0.923734017,0.945533212,0.459064012,0.350163556,0.144989876,0.898882124,0.308117999,0.494670349,0.717666778,0.22343965
2299,0.277716098,1.0,0.464802939,0.107775423,0.435675487,0.621905117,0.195398193,0.46984247,0.672616035,0.331812244,0.92346822,0.946184061,0.445549755,0.307946259,0.138646197,0.920118148,0.316732848,0.487928688,0.677000032,0.228121952
2300,0.310830849,1.0,0.464802939,0.106820614,0.43343459,0.616017977,0.195384702,0.452859892,0.666841783,0.327608317,0.923088971,0.945314128,0.437156189,0.30516032,0.133705502,0.934707277,0.307248832,0.489792246,0.647853748,0.220019885
2301,0.327613804,1.0,0.465015466,0.106158275,0.431612056,0.613609013,0.198723361,0.458706424,0.663357191,0.324791016,0.923162687,0.752029572,0.44107732,0.353026442,0.135463512,0.914280702,0.296227973,0.489589863,0.618431907,0.222971992
2302,0.328385759,1.0,0.464802939,0.103148735,0.435770246,0.605862209,0.195316581,0.454689865,0.671328138,0.326100765,0.922543025,0.961330041,0.439890424,0.331244291,0.138597452,0.908583884,0.294632395,0.486382051,0.616218077,0.229750973
2303,0.297270809,1.0,0.464802939,0.10152097,0.446355365,0.595198224,0.195292724,0.453750235,0.677239763,0.332780441,0.922401651,0.972243233,0.437492658,0.344158107,0.141190155,0.909454488,0.2791327,0.486000546,0.635070214,0.232213456
2304,0.290915201,1.0,0.464802939,0.103193247,0.449248911,0.590675256,0.195203968,0.453750235,0.682910357,0.325515019,0.921650871,0.972243233,0.436855808,0.366548887,0.143177554,0.929993911,0.27578497,0.485066071,0.640948882,0.231845941
2305,0.300291055,1.0,0.463544331,0.106933602,0.455181328,0.589899608,0.195243198,0.453750235,0.67809344,0.332207049,0.921356003,0.936329243,0.436545324,0.379712842,0.142328249,0.863938191,0.2682573,0.484932436,0.638175626,0.235779668
2306,0.296484054,1.0,0.463544331,0.109729418,0.475109742,0.59471319,0.195164472,0.454550082,0.666060518,0.331604093,0.920681303,0.853586776,0.436741949,0.366725182,0.144393098,0.846473557,0.267371061,0.484933344,0.635510902,0.251714973
2307,0.297277204,1.0,0.465015466,0.113205067,0.494182184,0.599794104,0.198537654,0.457120655,0.657430418,0.337981491,0.920639364,0.605540499,0.436960975,0.354836068,0.138424074,0.858226445,0.271859746,0.485128865,0.635326307,0.271984521
2308,0.281349242,1.0,0.463544331,0.110886635,0.500912126,0.611682241,0.195053035,0.454550082,0.656517199,0.335570075,0.920036291,0.774951475,0.437328557,0.366617745,0.132796406,0.895777137,0.272268633,0.484930626,0.636490121,0.266739831
2309,0.268897837,1.0,0.45616603,0.108578439,0.506715517,0.617450782,0.198021291,0.452311053,0.659081626,0.338970604,0.919083317,0.788834733,0.436860663,0.424180608,0.133159721,0.910911086,0.273869892,0.484647085,0.630501628,0.245685792
